kuchnia,rynek,balkon,liczba_pieter_budynku,rok_budowy,miasto,liczba_pokoi,wykonczenie,ulica,pietro,rodzaj_zabudowy,powierzchnia,dzielnica,forma-wlasnosci,adres,serwis,material_budynku,oferta,ogrzewanie,winda,czynsz,typ_ogrzewania,dodatkowe_informacje,ulica_i_nr
-1,-1,-1,17,2017,-1,2,-1,-1,17,-1,44.0,-1,-1,"Gdańsk, Śródmieście, Wałowa",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Balkon, Winda",-1
-1,-1,-1,5,2019,Gdańsk,4,dobry,-1,1,apartamentowiec,65.0,pomorskie,-1,"Gdańsk,pomorskie",gratka,-1,-1,-1,-1,-1,-1,-1,-1
oddzielna,wtórny,tak ,4,1978,Gdańsk,2,do remontu,chłopska,2 / 4 ,niski blok,45.0,przymorze,spółdzielcze własnościowe,"gdańsk, przymorze, chłopska",morizon,wielka płyta,-1,-1,-1,-1,-1,-1,-1
oddzielna,wtórny,tak ,4,1978,Gdynia,3,-1,hodowlana,4 / 4 ,-1,50.8,witomino leśniczówka,(nieznany),"gdynia, witomino leśniczówka, hodowlana",morizon,-1,-1,-1,-1,-1,-1,-1,-1
brak,wtórny,-1,3,2019,Gdańsk,3,dowykończenia,-1,0,apartamentowiec,55.75,-1,-1,"Gdańsk, Piecki-Migowo, Morena, Myśliwska",otodom,-1,Oferta biura nieruchomości,-1,1,-1,-1,-1,-1
-1,-1,-1,2,2020,Gdynia,3,-1,-1,2,apartamentowiec,58.36,witomino-leśniczówka,-1,"Gdynia,Witomino-Leśniczówka,pomorskie",gratka,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,3,2003,-1,3,-1,-1,3,-1,97.0,-1,-1,"Gdańsk, Karczemki, Storczykowa",trojmiasto,-1,-1,-1,-1,-1,-1,"Balkon, Garaż, Aneks kuchenny",-1
-1,wtórny,-1,11,1980,Gdańsk,4,dozamieszkania,-1,3,blok,73.4,-1,-1,"Gdańsk, Piecki-Migowo, Morena, Piecewska",otodom,wielka płyta,Oferta biura nieruchomości,miejskie,1,580.0,-1,-1,-1
w aneksie,-1,-1,6,2018,Gdańsk,3,-1,-1,1,apartamentowiec,86.0,śródmieście,-1,"Gdańsk,Śródmieście,pomorskie",gratka,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,4,1932,-1,4,-1,-1,Parter,-1,112.0,-1,-1,"Gdynia, Kamienna, Góra, Krasickiego",trojmiasto,-1,-1,-1,-1,-1,-1,"Piwnica, Internet, Kuchnia",-1
-1,-1,-1,5,2009,Gdańsk,3,-1,-1,2,blok,65.0,kokoszki,-1,"Gdańsk,Kokoszki,pomorskie",gratka,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,3,1954,-1,3,-1,-1,Parter,-1,75.0,-1,-1,"Gdańsk, Wrzeszcz, Bernarda, Chrzanowskiego",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Taras, Siła, Piwnica, Internet, Kuchnia",-1
-1,wtórny,-1,2,1905,Gdańsk,4,-1,do studzienki,parter / 2 ,kamienica,85.36,wrzeszcz,-1,"gdańsk, wrzeszcz, do studzienki",morizon,cegła,-1,-1,-1,-1,-1,-1,-1
brak,wtórny,-1,5,2018,Gdańsk,4,dozamieszkania,-1,1,apartamentowiec,65.0,-1,-1,"Gdańsk, Śródmieście",otodom,-1,Oferta biura nieruchomości,miejskie,1,-1,-1,-1,-1
-1,-1,-1,2,1939,-1,3,-1,-1,1,-1,48.38,-1,-1,"Gdańsk, Długie, Ogrody, Siennicka",trojmiasto,-1,-1,-1,-1,-1,Gazowe,Piwnica,-1
-1,-1,-1,4,1980,-1,3,-1,-1,4,-1,63.4,-1,-1,"Gdańsk, Zaspa, Stanisława, Skarżyńskiego",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Balkon, Woda, Piwnica, Internet",-1
-1,-1,-1,5,2020,-1,2,-1,-1,5,-1,53.0,-1,-1,"Gdańsk, Wrzeszcz, Jana, Kilińskiego",trojmiasto,-1,-1,-1,-1,-1,-1,"Balkon, Garaż, Winda, Kuchnia",-1
-1,-1,-1,4,2002,-1,2,-1,-1,1,-1,57.0,-1,-1,"Gdańsk, Zakoniczyn, Porębskiego, Kazimierza",trojmiasto,-1,-1,-1,-1,-1,C. o. miejskie,"Balkon, Piwnica, Miejsce parkingowe, Kuchnia",-1
-1,-1,-1,5,2006,Gdynia,3,-1,-1,5,blok,74.2,dąbrowa,-1,"Gdynia,Dąbrowa,pomorskie",gratka,-1,-1,-1,-1,-1,-1,-1,-1
-1,pierwotny,tak ,4,2021,Gdańsk,3,-1,kartuska,4 / 4 ,blok mieszkalny,58.46,jasień,-1,"gdańsk, jasień, kartuska",morizon,konstrukcja żelbetowa,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,4,1998,-1,2,-1,-1,1,-1,58.0,-1,-1,"Gdańsk, Wrzeszcz, Józefa, Wassowskiego",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Balkon, Siła, Piwnica, Kuchnia",-1
-1,-1,-1,10,1980,-1,2,-1,-1,5,-1,45.0,-1,-1,"Gdańsk, Morena, Piecewska",trojmiasto,-1,-1,-1,-1,-1,-1,"Garaż, Winda, Piwnica, Kuchnia",-1
-1,-1,-1,17,2016,-1,2,-1,-1,16,-1,41.0,-1,-1,"Gdańsk, Przymorze, Rzeczypospolitej",trojmiasto,-1,-1,-1,-1,-1,-1,"Garaż, Winda, Piwnica",-1
-1,-1,-1,4,1970,-1,1,-1,-1,3,-1,24.6,-1,-1,"Gdynia, Śródmieście, Obrońców, Wybrzeża",trojmiasto,-1,-1,-1,-1,-1,C. o. miejskie,"Balkon, Piwnica, Miejsce parkingowe, Kuchnia","81-401 gdynia, świętojańska 126/3"
brak,wtórny,-1,-1,1905,Gdańsk,3,doremontu,-1,-1,-1,59.0,-1,-1,"Gdańsk, Śródmieście, Stefanii Sempołowskiej",otodom,cegła,Oferta biura nieruchomości,gazowe,0,460.0,-1,-1,-1
-1,-1,-1,3,1929,-1,4,-1,-1,3,-1,105.0,-1,-1,"Sopot, Górny, Kopernika, Mikołaja",trojmiasto,-1,-1,-1,-1,-1,Gazowe,"Piwnica, Miejsce parkingowe, Internet, Kuchnia",-1
-1,-1,-1,5,2019,-1,3,-1,-1,4,-1,58.62,-1,-1,"Gdańsk, Jasień, Kartuska",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Balkon, Miejsce parkingowe",-1
-1,-1,-1,4,1996,-1,2,-1,-1,2,-1,45.0,-1,-1,"Gdynia, Pogórze, Kleeberga, Franciszka, Gen",trojmiasto,-1,-1,-1,-1,-1,C. o. miejskie,"Balkon, Piwnica, Miejsce parkingowe, Internet, Kuchnia",-1
-1,-1,-1,3,2020,Gdańsk,2,stan deweloperski,-1,3,blok,74.09,morena,-1,"Gdańsk,Morena,pomorskie",gratka,-1,-1,-1,-1,-1,-1,-1,-1
brak,pierwotny,-1,3,2020,Gdynia,2,dowykończenia,-1,0,-1,36.0,-1,-1,"Gdynia, Oksywie, inż. J. Śmidowicza",otodom,-1,Oferta biura nieruchomości,-1,1,-1,-1,-1,-1
-1,-1,-1,3,1999,-1,3,-1,-1,2,-1,62.0,-1,-1,"Gdynia, Wielki, Kack, Lipowa",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Balkon, Woda, Kanalizacja, Piwnica, Miejsce parkingowe",-1
-1,wtórny,tak ,17,2020,Gdańsk,3,-1,obrońców wybrzeża,14 / 17 ,-1,62.39,przymorze,-1,"gdańsk, przymorze, obrońców wybrzeża",morizon,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,7,2012,Gdańsk,2,-1,-1,2,-1,55.9,śródmieście,-1,"Gdańsk,Śródmieście,pomorskie",gratka,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,10,1978,-1,2,-1,-1,10,-1,45.0,-1,-1,"Gdańsk, Przymorze, Piastowska",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Balkon, Winda, Piwnica",-1
-1,-1,-1,4,1996,Gdańsk,3,-1,-1,4,blok,74.7,orunia,-1,"Gdańsk,Orunia,pomorskie",gratka,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,3,2005,Gdańsk,4,-1,-1,3,blok,84.67,morena,-1,"Gdańsk,Morena,pomorskie",gratka,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,4,1900,-1,3,-1,-1,2,-1,80.83,-1,-1,"Gdańsk, Wrzeszcz, Al, Grunwaldzka",trojmiasto,-1,-1,-1,-1,-1,Ogrzewanie miejskie,"Woda, Piwnica, Internet, Kuchnia",-1
-1,-1,-1,3,1954,-1,2,-1,-1,2,-1,56.7,-1,-1,"Gdańsk, Śródmieście, Jana, Heweliusza",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Balkon, Piwnica, Kuchnia",-1
brak,wtórny,-1,3,2001,Gdańsk,3,dozamieszkania,-1,0,-1,55.25,-1,-1,"Gdańsk, Jasień, Aleksandry Gabrysiak",otodom,-1,Oferta biura nieruchomości,-1,0,-1,-1,-1,-1
-1,wtórny,-1,3,1995,Gdańsk,2,dozamieszkania,-1,2,blok,50.3,-1,-1,"Gdańsk, Jasień, Stolema",otodom,pustak,Oferta biura nieruchomości,gazowe,0,-1,-1,-1,-1
-1,pierwotny,tak ,2,2017,Gdynia,4,-1,-1,1 / 2 ,apartamentowiec,88.22,dąbrowa,-1,"gdynia, dąbrowa, -1",morizon,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,3,1950,Gdańsk,3,-1,-1,2,blok,95.15,staremiasto,-1,"Gdańsk,StareMiasto,pomorskie",gratka,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,2,1990,-1,4,-1,-1,2,-1,92.5,-1,-1,"Gdańsk, Osowa",trojmiasto,-1,-1,-1,-1,-1,C. o. gazowe,"Balkon, Garaż, Gaz, Woda, Kanalizacja, Siła, Piwnica, Miejsce parkingowe, Kuchnia",-1
-1,-1,-1,3,2012,-1,2,-1,-1,1,-1,48.0,-1,-1,"Gdańsk, Morenaul, Myśliwska",trojmiasto,-1,-1,-1,-1,-1,Miejskie,"Balkon, Winda, Miejsce parkingowe, Internet, Aneks kuchenny, Ochrona, Rowerownia",-1
-1,-1,-1,3,1955,-1,2,-1,-1,Parter,-1,36.0,-1,-1,"Gdańsk, Strzyża",trojmiasto,-1,-1,-1,-1,-1,-1,Piwnica,-1
-1,-1,-1,10,1970,-1,2,-1,-1,3,-1,33.0,-1,-1,"Gdańsk, Zaspa, Janusza, Meissnera",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Balkon, Winda, Piwnica",-1
brak,pierwotny,-1,5,2020,Gdańsk,3,-1,-1,0,-1,64.36,-1,-1,"Gdańsk, Przymorze, Maurycego Beniowskiego",otodom,-1,Oferta biura nieruchomości,-1,0,-1,-1,-1,-1
-1,wtórny,-1,2,1901,Gdańsk,3,dozamieszkania,-1,1,kamienica,80.0,-1,-1,"Gdańsk, Wrzeszcz",otodom,-1,Oferta biura nieruchomości,miejskie,0,-1,-1,-1,-1
-1,-1,-1,4,1978,-1,2,-1,-1,2,-1,45.0,-1,-1,"Gdańsk, Przymorze",trojmiasto,-1,-1,-1,-1,-1,-1,Piwnica,-1
brak ,pierwotny,tak ,3,2020,Gdańsk,3,-1,"jelitkowo,",2 / 3 ,-1,86.96,gdańsk,własność,"gdańsk, gdańsk, jelitkowo, ",morizon,-1,-1,-1,-1,-1,-1,-1,-1
-1,wtórny,-1,4,1983,Gdynia,3,doremontu,-1,0,blok,65.1,-1,-1,"Gdynia, Karwiny",otodom,cegła,Oferta biura nieruchomości,miejskie,0,500.0,-1,-1,-1
-1,-1,-1,4,2000,Gdańsk,1,-1,-1,1,blok,34.8,ujeścisko,-1,"Gdańsk,Ujeścisko,pomorskie",gratka,-1,-1,-1,-1,-1,-1,-1,-1
brak,wtórny,-1,5,2008,Gdańsk,2,dozamieszkania,-1,3,blok,41.0,-1,-1,"Gdańsk, Zaspa",otodom,inne,Oferta biura nieruchomości,miejskie,1,-1,-1,-1,-1
-1,-1,-1,4,1970,-1,2,-1,-1,4,-1,55.0,-1,-1,"Gdynia, Grabówek, Morska",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Winda, Gaz, Kanalizacja",-1
-1,pierwotny,-1,2,2020,Gdynia,5,-1,lidzka,1 / 2 ,-1,130.11,mały kack,-1,"gdynia, mały kack, lidzka",morizon,-1,-1,-1,-1,-1,-1,-1,-1
brak,wtórny,-1,5,2018,Gdańsk,3,dozamieszkania,-1,4,apartamentowiec,68.0,-1,-1,"Gdańsk, Matarnia, ul. mjr. Mieczysława Słabego",otodom,cegła,Oferta prywatna,miejskie,1,-1,-1,-1,-1
-1,-1,-1,5,1928,Gdynia,3,-1,-1,4,kamienica,145.0,śródmieście,-1,"Gdynia,Śródmieście,pomorskie",gratka,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,3,1910,-1,7,-1,-1,Parter,-1,82.0,-1,-1,"Gdańsk, Wrzeszcz, Bohaterów, Getta, Warszawskiego",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Siła, Piwnica, Internet, Kuchnia",-1
brak,pierwotny,-1,7,2021,Gdańsk,3,dowykończenia,-1,5,apartamentowiec,55.24,-1,-1,"Gdańsk, Oliwa, ul. Opacka",otodom,inne,Oferta dewelopera,miejskie,1,-1,-1,-1,-1
-1,-1,-1,3,2012,-1,3,-1,-1,2,-1,55.0,-1,-1,"Gdańsk, Zakoniczyn, Konrada, Guderskiego",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Balkon, Garaż, Siła, Piwnica, Aneks kuchenny",-1
brak,pierwotny,-1,3,2021,Gdynia,3,dowykończenia,-1,1,apartamentowiec,55.64,-1,-1,"Gdynia, Mały Kack, ul. Fizylierów",otodom,silikat,Oferta dewelopera,miejskie,1,-1,-1,-1,-1
-1,-1,-1,5,2019,-1,3,-1,-1,3,-1,53.0,-1,-1,"Gdańsk, Śródmieście, Rajska",trojmiasto,-1,-1,-1,-1,-1,Miejskie,"Winda, Miejsce parkingowe, Internet, Aneks kuchenny, Kablówka, Światłowód, Recepcja, Ochrona, Rowerownia, Osiedle zamknięte",-1
-1,-1,-1,2,1920,-1,4,-1,-1,2,-1,89.8,-1,-1,"Sopot, Dolny, Sopot, Tadeusza, Kościuszki",trojmiasto,-1,-1,-1,-1,-1,-1,"Balkon, Siła, Piwnica, Kuchnia","80-229 gdańsk, al. grunwaldzka 30/32 (wrzeszcz)"
-1,-1,-1,2,2019,-1,3,-1,-1,1,-1,53.3,-1,-1,"Sopot, Kamienny, Potok, Józefa, Kraszewskiego",trojmiasto,-1,-1,-1,-1,-1,-1,Winda,-1
-1,-1,-1,5,2005,-1,2,-1,-1,Parter,-1,35.0,-1,-1,"Gdańsk, Śródmieście, Ogarna",trojmiasto,-1,-1,-1,-1,-1,-1,Miejsce parkingowe,-1
-1,-1,-1,4,1992,-1,2,-1,-1,4,-1,49.6,-1,-1,"Gdańsk, Chełm, Marcina, Dragana",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Balkon, Piwnica",-1
-1,-1,-1,3,2020,-1,2,-1,-1,2,-1,36.12,-1,-1,"Gdynia, Oksywie, Nasypowa",trojmiasto,-1,-1,-1,-1,-1,Miejskie,"Balkon, Miejsce parkingowe, Internet, Aneks kuchenny",-1
-1,-1,-1,8,2019,Gdynia,3,-1,-1,5,blok,65.16,pogórze,-1,"Gdynia,Pogórze,pomorskie",gratka,-1,-1,-1,-1,-1,-1,-1,-1
-1,pierwotny,-1,-1,2021,Gdańsk,1,-1,"kiełpinek,",5 ,-1,35.94,kiełpinek,-1,"gdańsk, kiełpinek, kiełpinek, ",morizon,cegła,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,4,1950,-1,3,-1,-1,2,-1,71.0,-1,-1,"Gdańsk, Śródmieście, Szeroka",trojmiasto,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,3,2005,-1,3,-1,-1,3,-1,77.0,-1,-1,"Gdańsk, Morena, Piekarnicza",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Balkon, Siła, Piwnica, Internet, Aneks kuchenny",-1
-1,-1,-1,4,1975,-1,3,-1,-1,2,-1,46.0,-1,-1,"Gdynia, Obłuże, Unruga",trojmiasto,-1,-1,-1,-1,-1,C. o. miejskie,"Balkon, Piwnica, Internet, Kuchnia",-1
-1,-1,-1,4,1960,-1,3,-1,-1,4,-1,57.0,-1,-1,"Sopot, Dolny, Sopot, Niepodległości",trojmiasto,-1,-1,-1,-1,-1,-1,"Garaż, Piwnica, Kuchnia",-1
-1,-1,-1,3,2008,-1,3,-1,-1,2,-1,69.0,-1,-1,"Gdańsk, Ujeścisko, Anny, Jagiellonki",trojmiasto,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,2,1930,-1,5,-1,-1,1,-1,102.9,-1,-1,"Gdańsk, Wrzeszcz, Brzozowa",trojmiasto,-1,-1,-1,-1,-1,-1,Kuchnia,-1
brak,wtórny,-1,2,2019,Sopot,2,-1,-1,1,-1,37.8,-1,-1,"Józefa Kraszewskiego, Sopot, pomorskie",otodom,-1,Oferta biura nieruchomości,-1,1,-1,-1,-1,-1
-1,-1,-1,5,2014,-1,2,-1,-1,2,-1,46.0,-1,-1,"Gdańsk, Śródmieście, Tartaczna",trojmiasto,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,4,1976,-1,2,-1,-1,3,-1,37.0,-1,-1,"Gdańsk, Przeróbka, Sienna",trojmiasto,-1,-1,-1,-1,-1,C. o. miejskie,"Piwnica, Miejsce parkingowe, Kuchnia",-1
-1,wtórny,-1,2,1968,Gdynia,3,dozamieszkania,-1,0,domwolnostojący,60.7,-1,-1,"Gdynia, Oksywie",otodom,-1,Oferta biura nieruchomości,miejskie,0,-1,-1,-1,-1
oddzielna,wtórny,-1,4,1955,Gdańsk,2,-1,-1,3 / 4 ,kamienica,47.1,śródmieście,własność,"gdańsk, śródmieście, -1",morizon,cegła,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,3,2019,Gdańsk,2,-1,-1,1,apartamentowiec,49.3,brzeźno,-1,"Gdańsk,Brzeźno,pomorskie",gratka,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,2,2013,-1,2,-1,-1,1,-1,49.0,-1,-1,"Gdynia, Orłowo, Orłowska",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Balkon, Garaż, Winda, Siła, Piwnica, Internet, Aneks kuchenny",-1
-1,pierwotny,-1,4,2020,Gdańsk,2,-1,-1,3,apartamentowiec,39.59,-1,-1,"Gdańsk, Wrzeszcz, ul. Jaśkowa Dolina",otodom,-1,Oferta dewelopera,-1,1,-1,-1,-1,-1
-1,wtórny,tak ,6,2017,Gdańsk,2,-1,św. barbary,3 / 6 ,blok mieszkalny,37.0,śródmieście,-1,"gdańsk, śródmieście, św. barbary",morizon,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,4,1972,-1,2,-1,-1,4,-1,42.52,-1,-1,"Gdynia, Witomino, Narcyzowa",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Balkon, Gaz, Woda, Piwnica, Miejsce parkingowe, Internet",-1
oddzielna,-1,-1,4,1970,Gdynia,3,-1,-1,3,blok,60.03,cisowa,-1,"Gdynia,Cisowa,pomorskie",gratka,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,3,1956,-1,2,-1,-1,2,-1,45.75,-1,-1,"Gdańsk, Śródmieście, Jana, Heweliusza",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Balkon, Gaz, Woda, Kanalizacja, Internet",-1
-1,-1,-1,6,2021,-1,2,-1,-1,1,-1,44.97,-1,-1,"Gdańsk, Długie, Ogrody, Św, Barbary",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Balkon, Winda, Woda, Kanalizacja, Miejsce parkingowe, Internet",-1
-1,pierwotny,tak ,6,2018,Gdańsk,5,-1,-1,6 / 6 ,-1,125.65,śródmieście,-1,"gdańsk, śródmieście, -1",morizon,-1,-1,-1,-1,-1,-1,-1,-1
oddzielna,-1,-1,4,1965,Gdańsk,2,do remontu,-1,3,blok,48.0,wrzeszcz,-1,"Gdańsk,Wrzeszcz,pomorskie",gratka,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,5,2009,-1,3,-1,-1,2,-1,65.0,-1,-1,"Gdańsk, Kokoszki, Kartuska",trojmiasto,-1,-1,-1,-1,-1,-1,"Garaż, Miejsce parkingowe",-1
-1,pierwotny,-1,3,2020,Gdańsk,3,deweloperski,morena,3 / 3 ,blok,77.16,gdańsk,-1,"gdańsk, gdańsk, morena ",morizon,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,3,1960,-1,3,-1,-1,1,-1,64.5,-1,-1,"Gdańsk, Wrzeszcz, Lilli, Wenedy",trojmiasto,-1,-1,-1,-1,-1,C. o. miejskie,"Piwnica, Miejsce parkingowe, Kuchnia",-1
-1,pierwotny,-1,17,2021,Gdańsk,1,-1,"morena,",14 / 17 ,-1,51.47,piecki-migowo,-1,"gdańsk, piecki-migowo, morena, ",morizon,-1,-1,-1,-1,-1,-1,-1,-1
brak,pierwotny,-1,9,2020,Gdynia,3,dowykończenia,-1,1,blok,54.1,-1,-1,"Gdynia, Witomino, Słoneczna",otodom,inne,Oferta biura nieruchomości,miejskie,1,-1,-1,-1,-1
-1,pierwotny,-1,-1,2022,Gdynia,3,-1,ul. fizylierów 1,1 ,-1,72.36,mały kack,-1,"gdynia, mały kack, ul. fizylierów 1",morizon,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,4,1980,-1,2,-1,-1,4,-1,43.0,-1,-1,"Gdańsk, Przymorzeul, Tysiąclecia, 28",trojmiasto,-1,-1,-1,-1,-1,Miejskie,"Piwnica, Miejsce parkingowe, Internet, Kuchnia, Kablówka",-1
-1,-1,-1,3,2003,-1,1,-1,-1,1,-1,34.85,-1,-1,"Sopot, Dolny, Sopot, Bohaterów, Monte, Cassino",trojmiasto,-1,-1,-1,-1,-1,-1,"Balkon, Miejsce parkingowe",-1
-1,-1,-1,1,2011,Gdańsk,3,-1,-1,0,dom wielorodzinny/szeregowiec,56.0,osiedleczteryporyroku,-1,"Gdańsk,OSIEDLECZTERYPORYROKU,pomorskie",gratka,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,9,1960,Gdańsk,3,-1,-1,9,-1,58.0,-1,-1,"Gdynia, Śródmieście",trojmiasto,-1,-1,-1,-1,-1,-1,-1,Rzeczypospolitej 8/205
oddzielna,wtórny,nie ,4,1960,Gdynia,2,-1,ramułta stefana,4 / 4 ,-1,49.0,leszczynki,własność,"gdynia, leszczynki, ramułta stefana",morizon,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,3,1902,-1,9,-1,-1,2,-1,162.0,-1,-1,"Gdańsk, Biskupia, Górka, Na, Stoku",trojmiasto,-1,-1,-1,-1,-1,-1,"Siła, Piwnica, Internet, Kuchnia",-1
-1,-1,-1,4,1970,-1,2,-1,-1,1,-1,45.1,-1,-1,"Gdynia, Chylonia, Wejherowska",trojmiasto,-1,-1,-1,-1,-1,-1,-1,-1
-1,wtórny,tak ,3,2016,Sopot,3,-1,władysława łokietka,1 / 3 ,apartamentowiec,89.17,wyścigi,-1,"sopot, wyścigi, władysława łokietka",morizon,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,7,2019,-1,3,-1,-1,4,-1,65.5,-1,-1,"Gdańsk, Śródmieście, Chmielna",trojmiasto,-1,-1,-1,-1,-1,-1,"Balkon, Miejsce parkingowe",-1
-1,-1,-1,3,2006,-1,3,-1,-1,Parter,-1,67.79,-1,-1,"Gdańsk, Zakoniczyn, Kazimierza, Porębskiego",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Balkon, Miejsce parkingowe",-1
-1,-1,-1,10,1979,-1,2,-1,-1,1,-1,45.0,-1,-1,"Gdańsk, Przymorze, Kołobrzeska",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Balkon, Ogródek, Gaz, Woda, Kanalizacja, Piwnica, Internet",-1
-1,wtórny,-1,4,2015,Gdynia,4,wysoki standard,-1,4 / 4 ,-1,84.0,obłuże,własność,"gdynia, obłuże, -1",morizon,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,0,1905,-1,3,-1,-1,-1,-1,59.0,-1,-1,"Gdańsk, Dolne, Miasto, Stefanii, Sempołowskiej",trojmiasto,-1,-1,-1,-1,-1,-1,Kuchnia,-1
brak,pierwotny,-1,4,2021,Gdańsk,3,-1,-1,2,-1,60.29,-1,-1,"Gdańsk, Wrzeszcz, Adama Mickiewicza",otodom,-1,Oferta biura nieruchomości,-1,0,-1,-1,-1,-1
brak,wtórny,-1,3,2000,Gdańsk,3,dozamieszkania,-1,0,blok,61.1,-1,-1,"Gdańsk, Kowale, Ateny",otodom,pustak,Oferta biura nieruchomości,miejskie,0,-1,-1,-1,-1
oddzielna,wtórny,-1,10,1971,Sopot,3,do odświeżenia,23 marca,parter / 10 ,wieżowiec,53.1,górny,spółdzielcze własnościowe,"sopot, górny, 23 marca",morizon,wielka płyta,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,2,2011,-1,3,-1,-1,1,-1,105.89,-1,-1,"Gdynia, Mały, Kack, Spokojna",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Balkon, Winda, Miejsce parkingowe",-1
-1,-1,-1,8,1963,-1,1,-1,-1,5,-1,30.0,-1,-1,"Gdynia, Śródmieście, Skwer, Kościuszki, Tadeusza",trojmiasto,-1,-1,-1,-1,-1,C. o. miejskie,"Winda, Piwnica, Internet, Kuchnia",-1
-1,-1,-1,3,1998,Sopot,3,-1,-1,0,blok,87.5,centrum,-1,"Sopot,Centrum,pomorskie",gratka,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,3,2000,-1,3,-1,-1,2,-1,86.0,-1,-1,"Sopot, Wyścigi, Karlikowo",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Woda, Kanalizacja, Miejsce parkingowe, Internet","80-257 gdańsk, juliusza słowackiego 37d"
-1,-1,-1,4,2000,-1,2,-1,-1,Parter,-1,43.5,-1,-1,"Gdynia, Wielki, Kack, Witosławy",trojmiasto,-1,-1,-1,-1,-1,C. o.,"Balkon, Taras, Piwnica, Internet, Kuchnia, Kablówka, Podjazd dla niepełnosprawnych",-1
brak,wtórny,-1,4,2012,Gdynia,2,dozamieszkania,-1,3,apartamentowiec,46.7,-1,-1,"Gdynia, Obłuże, Boisko",otodom,pustak,Oferta biura nieruchomości,miejskie,1,250.0,-1,-1,-1
-1,pierwotny,tak ,8,2020,Gdynia,3,deweloperski,"redłowo,",4 / 8 ,-1,63.25,gdynia,własność,"gdynia, gdynia, redłowo, ",morizon,inne,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,4,2019,-1,3,-1,-1,3,-1,57.0,-1,-1,"Gdańsk, Łostowice",trojmiasto,-1,-1,-1,-1,-1,-1,"Garaż, Piwnica, Miejsce parkingowe, Internet",-1
-1,wtórny,tak ,17,2019,Gdańsk,2,-1,wałowa,15 / 17 ,apartamentowiec,63.7,śródmieście,-1,"gdańsk, śródmieście, wałowa",morizon,-1,-1,-1,-1,-1,-1,-1,-1
w aneksie,-1,-1,4,1998,Gdańsk,3,-1,-1,0,blok,65.4,oruniapołudnie,-1,"Gdańsk,OruniaPołudnie,pomorskie",gratka,-1,-1,-1,-1,-1,-1,-1,-1
